family	family_ncorr	pb_robot_SNPage	Index	Sample ID	Call Rate	Gender	p05 Grn	p50 Grn	p95 Grn	p05 Red	p50 Red	p95 Red	p10 GC	p50 GC	Rep Error Rate	PC Error Rate	PPC Error Rate	Aux	Genotype	Score	Subset	Array Info.Sentrix ID	Array Info.Sentrix Position
2	2ncorr	0	165	B00D69I	0.9427083	Unknown	1297	7121	25698	1959	12373	34151	0.4406996	0.7508479	 	 	0.01104972	0		0.00		5662661058	R06C01
1	1ncorr	0	166	B00D69Q	0.9355469	Unknown	1206	6847	27026	1974	13848	36794	0.4424072	0.7517315	 	0.004871259	 	0		0.00		5662661058	R06C02
16	16ncorr	0	167	B00D69Y	0.9394531	Unknown	940	4602	20511	1784	11837	31717	0.4386146	0.7493241	 	0.006930007	 	0		0.00		5662661058	R06C03
1	1ncorr	0	168	B00D6A5	0.9322917	Unknown	959	5184	22674	1863	12992	34323	0.4465635	0.7526718	 	0.00349162	 	0		0.00		5662661058	R06C04
1	1ncorr	0	169	B00D67R	0.9316406	Unknown	970	6343	26066	1489	11589	34479	0.446196	0.7523878	 	0.004891684	 	0		0.00		5662661020	R07C01
98	98ncorr	0	170	B00D680	0.9316406	Unknown	1079	6607	27415	1638	11809	36576	0.4384856	0.7463236	 	 	 	0		0.00		5662661020	R07C02
2	2ncorr	0	171	B00D687	0.9361979	Unknown	878	7035	29111	1538	14881	38775	0.4449232	0.7514639	 	 	0.01182198	0		0.00		5662661020	R07C03
6	6ncorr	0	172	B00D68E	0.9270833	Unknown	707	4971	20964	1015	8572	30238	0.4465551	0.7492421	 	0.004213483	 	0		0.00		5662661020	R07C04
2	2ncorr	0	173	B00D68M	0.9407552	Unknown	1140	5774	23820	1967	12974	34444	0.4386754	0.7507953	 	 	0.01245675	0		0.00		5662661060	R07C01
13	13ncorr	0	174	B00D68U	0.9375	Unknown	1096	5558	22996	1934	12273	34524	0.4412258	0.7514639	 	0.004166667	 	0		0.00		5662661060	R07C02
9	9ncorr	0	175	B00D692	0.9055989	Unknown	1208	6310	26796	1773	10446	35928	0.4286557	0.7412705	 	0.002875629	 	0		0.00		5662661060	R07C03
2	2ncorr	0	176	B00D69B	0.9459636	Unknown	1313	6874	25619	1995	13351	35730	0.4385869	0.7493241	 	 	0.01169993	0		0.00		5662661060	R07C04
2	2ncorr	0	177	B00D69J	0.9361979	Unknown	1300	6647	25049	1807	11302	32168	0.4456895	0.7514639	 	 	0.006954103	0		0.00		5662661058	R07C01
14	14ncorr	0	178	B00D69R	0.9329427	Unknown	1154	6264	24725	1929	12636	36531	0.4409089	0.7515529	 	0.00418702	 	0		0.00		5662661058	R07C02
7	7ncorr	0	179	B00D69Z	0.9316406	Unknown	1319	5884	25346	2333	13942	38216	0.4309233	0.7442123	 	0.006289308	 	0		0.00		5662661058	R07C03
1	1ncorr	0	180	B00D6A6	0.9342448	Unknown	1062	4548	23536	1881	10958	36100	0.4380155	0.7513749	 	0.001393728	 	0		0.00		5662661058	R07C04
5	5ncorr	0	181	B00D67S	0.9414063	Unknown	1055	7113	29063	1676	14007	39111	0.4423217	0.7513669	 	0.003457815	 	0		0.00		5662661020	R08C01
11	11ncorr	0	182	B00D681	0.9342448	Unknown	670	4418	19868	1032	8620	27906	0.4411396	0.7488737	 	0.006271777	 	0		0.00		5662661020	R08C02
0	12ncorr	0	183	B00D688	0.9290364	Unknown	735	5420	22683	1153	10196	32124	0.4276775	0.7357475	 	 	 	0		0.00		5662661020	R08C03
2	2ncorr	0	184	B00D68F	0.9355469	Unknown	1050	6917	28594	1762	15518	39746	0.4482538	0.7519626	 	 	0.007654836	0		0.00		5662661020	R08C04
2	2ncorr	0	185	B00D68N	0.9401042	Unknown	1059	5406	22906	1650	10867	31017	0.4432579	0.7514639	 	 	0.00900277	0		0.00		5662661060	R08C01
10	10ncorr	0	186	B00D68V	0.9407552	Unknown	1111	6082	24068	1834	12718	34402	0.4382054	0.75049	 	0.003460208	 	0		0.00		5662661060	R08C02
16	16ncorr	0	187	B00D693	0.9446614	Unknown	1139	6051	25650	1915	13682	37339	0.4319817	0.7502677	 	0.004135079	 	0		0.00		5662661060	R08C03
14	14ncorr	0	188	B00D69C	0.9420573	Unknown	1191	6067	25334	2070	14273	38756	0.4386021	0.75049	 	0.006219765	 	0		0.00		5662661060	R08C04
1	1ncorr	0	189	B00D69K	0.9381511	Unknown	1192	6209	25758	2050	13631	37625	0.4394602	0.7513589	 	0.004857738	 	0		0.00		5662661058	R08C01
1	1ncorr	0	190	B00D69S	0.9335938	Unknown	1173	5780	25321	1939	13179	35969	0.4452757	0.7514639	 	0.00488145	 	0		0.00		5662661058	R08C02
2famoz_3P	3P	0	191	B00D7MK	0.9472656	Unknown	1229	5982	24880	2390	15794	38244	0.430512	0.7493241	 	0.00	0.00	0		0.00		5662661058	R08C03
98	98ncorr	0	192	B00D6A7	0.9355469	Unknown	1057	5826	23462	1715	10770	32956	0.4391076	0.75049	 	 	 	0		0.00		5662661058	R08C04
13	13ncorr	0	193	B00D6A8	0.9407552	Unknown	1511	8610	32070	1896	13189	34524	0.4401613	0.7493241	 	0.002076125	 	0		0.00		5662661016	R01C01
14	14ncorr	0	194	B00D6AG	0.9342448	Unknown	1424	7448	28940	1803	11584	32663	0.441732	0.7517316	 	0.004181185	 	0		0.00		5662661016	R01C02
7	7ncorr	0	195	B00D6AN	0.9309896	Unknown	1106	6556	28098	1417	11305	31039	0.4444232	0.7525068	 	0.002797203	 	0		0.00		5662661016	R01C03
12	12ncorr	0	196	B00D6AW	0.9355469	Unknown	1184	7784	28846	1453	10917	30817	0.4467418	0.7518659	 	0.002087683	 	0		0.00		5662661016	R01C04
13	13ncorr	0	197	B00D6B5	0.9348958	Unknown	1380	8372	30420	1420	9644	28258	0.4383386	0.7490437	 	0.003481894	 	0		0.00		5662661017	R01C01
15	15ncorr	0	198	B00D6BC	0.9375	Unknown	1605	8323	29795	2095	13207	33399	0.4414573	0.751745	 	0.002777778	 	0		0.00		5662661017	R01C02
2	2ncorr	0	199	B00D6BK	0.9342448	Unknown	1013	5701	25131	1323	10010	27497	0.4474734	0.7515529	 	0.004181185	 	0		0.00		5662661017	R01C03
9	9ncorr	0	200	B00D6BR	0.9329427	Unknown	1488	8023	31433	1901	12676	33313	0.4450604	0.7519626	 	0.002791347	 	0		0.00		5662661017	R01C04
16	16ncorr	0	201	B00D6C0	0.9381511	Unknown	1469	7120	28050	2223	14694	35531	0.4409753	0.75049	 	0.006245663	 	0		0.00		5662661059	R01C01
11	11ncorr	0	202	B00D6C7	0.9361979	Unknown	1372	6569	25756	2171	14221	33346	0.4437763	0.7518601	 	0.007649513	 	0		0.00		5662661059	R01C02
7	7ncorr	0	203	B00D6CG	0.9401042	Unknown	1240	8012	30902	1819	14715	36284	0.4319962	0.7513669	 	0.001385042	 	0		0.00		5662661059	R01C03
12	12ncorr	0	204	B00D6CP	0.9420573	Unknown	1337	7673	27094	1833	12086	32324	0.4408337	0.7509004	 	0.00691085	 	0		0.00		5662661059	R01C04
15	6ncorr	0	205	B00D6A9	0.9381511	Unknown	1994	10835	37548	2363	15139	37516	0.4384577	0.7513589	 	0.05135323	 	0		0.00		5662661016	R02C01
15	15ncorr	0	206	B00D6AH	0.9296875	Unknown	1358	7332	27277	1375	8686	25479	0.4467687	0.7480575	 	0.003501401	 	0		0.00		5662661016	R02C02
5	5ncorr	0	207	B00D6AO	0.7994792	Unknown	1460	7227	37848	1736	9265	40593	0.4235663	0.7431246	 	0.001628664	 	0		0.00		5662661016	R02C03
9	9ncorr	0	208	B00D6AX	0.9394531	Unknown	1634	9064	35139	2135	14432	37604	0.4385372	0.7507953	 	0.004158004	 	0		0.00		5662661016	R02C04
98	98ncorr	0	209	B00D6B6	0.9420573	Unknown	1424	7862	28901	1850	12347	32213	0.4382891	0.7513589	 	 	 	0		0.00		5662661017	R02C01
98	98ncorr	0	210	B00D6BD	0.9375	Unknown	1532	7354	26517	2122	11427	31051	0.4371576	0.7511296	 	 	 	0		0.00		5662661017	R02C02
12	12ncorr	0	211	B00D6BL	0.9375	Unknown	1421	8943	32165	1738	13275	33456	0.4477496	0.7516426	 	0.004861111	 	0		0.00		5662661017	R02C03
2	2ncorr	0	212	B00D6BS	0.9388021	Unknown	1624	9017	32692	2163	14639	35567	0.441597	0.7514639	 	0.003467406	 	0		0.00		5662661017	R02C04
2famoz_3P	3P	0	213	B00D7MK	0.9472656	Unknown	1513	7467	28153	2341	15462	35074	0.4387324	0.7502677	 	0.00	0.00	0		0.00		5662661059	R02C01
16	16ncorr	0	214	B00D6C8	0.8639323	Unknown	1219	5369	25251	1994	11304	33281	0.380243	0.7236392	 	0.003767898	 	0		0.00		5662661059	R02C02
11	11ncorr	0	215	B00D6CI	0.9375	Unknown	1242	6509	26915	1912	13647	33721	0.4361185	0.7483567	 	0.006944444	 	0		0.00		5662661059	R02C03
5	5ncorr	0	216	B00D6CQ	0.9309896	Unknown	1159	6832	29016	1667	12911	33839	0.4477548	0.7516422	 	0.002797203	 	0		0.00		5662661059	R02C04
12	12ncorr	0	217	B00D6AA	0.9114583	Unknown	1260	7635	25581	1559	10511	29651	0.4230381	0.735128	 	0.002857143	 	0		0.00		5662661016	R03C01
6	6ncorr	0	218	B00D6AI	0.9348958	Unknown	1903	8010	35225	2514	15314	38822	0.4388059	0.7514639	 	0.001392758	 	0		0.00		5662661016	R03C02
10	10ncorr	0	219	B00D6AP	0.9427083	Unknown	1631	9459	35341	2040	14874	37110	0.4357294	0.7493432	 	0.004143646	 	0		0.00		5662661016	R03C03
11	11ncorr	0	220	B00D6AZ	0.9361979	Unknown	1167	6435	26854	1535	11171	30690	0.4429961	0.7516419	 	0.003477051	 	0		0.00		5662661016	R03C04
2	2ncorr	0	221	B00D6B7	0.9388021	Unknown	1635	7906	27599	1872	10345	28771	0.437982	0.7488563	 	0.00554785	 	0		0.00		5662661017	R03C01
6	6ncorr	0	222	B00D6BE	0.9355469	Unknown	1235	5860	24343	1732	10645	28282	0.4374339	0.7488737	 	0.004871259	 	0		0.00		5662661017	R03C02
WATER	WATER	0	223	WATER	0.2708333	Unknown	205	319	5572	281	444	8951	0.3227373	0.6002954	 	 	 	0		0.00		5662661017	R03C03
10	10ncorr	0	224	B00D6BT	0.9388021	Unknown	1539	7952	28298	2012	11882	31934	0.4299477	0.7431246	 	0.002080444	 	0		0.00		5662661017	R03C04
11	11ncorr	0	225	B00D6C1	0.9407552	Unknown	1338	6668	25759	2010	12757	32013	0.437141	0.7482062	 	0.002076125	 	0		0.00		5662661059	R03C01
15	15ncorr	0	226	B00D6C9	0.9440104	Unknown	1430	7364	25931	1808	11132	30048	0.4309441	0.7486255	 	0.003448276	 	0		0.00		5662661059	R03C02
4	4ncorr	0	227	B00D6CJ	0.9316406	Unknown	1310	7491	30840	1806	13045	34547	0.4307462	0.7463745	 	0.002096436	 	0		0.00		5662661059	R03C03
11	11ncorr	0	228	B00D6CR	0.9401042	Unknown	1120	7431	29830	1563	13184	34961	0.4310306	0.7483567	 	0.005540166	 	0		0.00		5662661059	R03C04
1	1ncorr	0	229	B00D6AB	0.9375	Unknown	1454	8678	32097	1900	13997	36101	0.4390433	0.7508479	 	0.007638889	 	0		0.00		5662661016	R04C01
1	1ncorr	0	230	B00D6AJ	0.9388021	Unknown	1448	7592	28643	1953	11786	33888	0.4416984	0.7514639	 	0.006241331	 	0		0.00		5662661016	R04C02
98	98ncorr	0	231	B00D6AQ	0.9401042	Unknown	1587	8907	33393	2056	14400	37288	0.4452516	0.7513669	 	 	 	0		0.00		5662661016	R04C03
11	11ncorr	0	232	B00D6B0	0.9329427	Unknown	1604	9649	34469	1726	11831	33945	0.441672	0.7515529	 	0.003489183	 	0		0.00		5662661016	R04C04
3famoz_A4	A4	0	233	B00D7MG	0.9420573	Unknown	1704	8126	28034	2236	12472	31376	0.4366442	0.7513589	 	 	 	0		0.00		5662661017	R04C01
2	2ncorr	0	234	B00D6BF	0.9433594	Unknown	1513	7650	29929	2105	13837	34009	0.4361103	0.7509004	 	0.005521049	 	0		0.00		5662661017	R04C02
7	7ncorr	0	235	B00D6BM	0.9342448	Unknown	1558	7482	29303	1973	11724	32187	0.438679	0.7502677	 	0.005574913	 	0		0.00		5662661017	R04C03
1	1ncorr	0	236	B00D6BV	0.9394531	Unknown	1464	7534	28263	1937	11581	31736	0.4360473	0.7508253	 	0.002772003	 	0		0.00		5662661017	R04C04
11	11ncorr	0	237	B00D6C2	0.9381511	Unknown	1418	6628	25229	2248	13022	33447	0.4415142	0.7513589	 	0.006939625	 	0		0.00		5662661059	R04C01
11	11ncorr	0	238	B00D6CA	0.9381511	Unknown	1302	6626	25722	1906	12898	31926	0.437775	0.7513749	 	0.006939625	 	0		0.00		5662661059	R04C02
7	7ncorr	0	239	B00D6CK	0.9427083	Unknown	1239	7918	30176	1793	14112	36107	0.4309609	0.7508228	 	0.004834254	 	0		0.00		5662661059	R04C03
16	16ncorr	0	240	B00D6CS	0.9329427	Unknown	1067	6569	25420	1631	12480	31429	0.4371578	0.7513749	 	0.005582693	 	0		0.00		5662661059	R04C04
5	5ncorr	0	241	B00D6AC	0.9453125	Unknown	1843	10360	36999	2471	17363	41189	0.4425138	0.749822	 	0.002754821	 	0		0.00		5662661016	R05C01
15	15ncorr	0	242	B00D6AK	0.9453125	Unknown	1865	10682	36683	2144	14641	37643	0.4311431	0.7498102	 	0.004132231	 	0		0.00		5662661016	R05C02
10	10ncorr	0	243	B00D6AR	0.9394531	Unknown	1553	9519	36920	2001	16285	39800	0.4417361	0.7513748	 	0.004158004	 	0		0.00		5662661016	R05C03
16	16ncorr	0	244	B00D6B2	0.9322917	Unknown	1199	7906	30114	1477	11310	33353	0.445996	0.7525068	 	0.00349162	 	0		0.00		5662661016	R05C04
0	15ncorr	0	245	B00D6B8	0.9394531	Unknown	1261	5821	23324	1726	9630	26848	0.4399132	0.7502677	 	 	 	0		0.00		5662661017	R05C01
10	10ncorr	0	246	B00D6BG	0.9361979	Unknown	1343	6499	25442	1785	10163	29242	0.4452926	0.7511296	 	0.004172462	 	0		0.00		5662661017	R05C02
4	4ncorr	0	247	B00D6BN	0.9375	Unknown	1338	7479	28880	1566	10585	30501	0.442853	0.7511296	 	0.002777778	 	0		0.00		5662661017	R05C03
2	2ncorr	0	248	B00D6BW	0.9381511	Unknown	1413	7697	29292	1735	11808	32198	0.4396619	0.7508302	 	0.0055517	 	0		0.00		5662661017	R05C04
1	1ncorr	0	249	B00D6C3	0.9407552	Unknown	1403	6543	26235	2204	13511	33004	0.4342122	0.75049	 	0.006920415	 	0		0.00		5662661059	R05C01
4	4ncorr	0	250	B00D6CB	0.9472656	Unknown	1441	7066	26038	2100	12853	31951	0.4306964	0.7490472	 	0.004123711	 	0		0.00		5662661059	R05C02
9	9ncorr	0	251	B00D6CL	0.9414063	Unknown	1277	7438	29024	1751	13069	32992	0.4363725	0.7506427	 	0.002074689	 	0		0.00		5662661059	R05C03
12	12ncorr	0	252	B00D6CT	0.9420573	Unknown	1182	6444	24414	1689	10450	30525	0.4347707	0.7502677	 	0.002073255	 	0		0.00		5662661059	R05C04
9	9ncorr	0	253	B00D6AD	0.9381511	Unknown	1820	9994	34929	2341	15590	39296	0.4380673	0.7513746	 	0.00277585	 	0		0.00		5662661016	R06C01
5	5ncorr	0	254	B00D6AL	0.9440104	Unknown	1804	9532	33685	2336	14783	37717	0.4416362	0.7511296	 	0.002758621	 	0		0.00		5662661016	R06C02
12	12ncorr	0	255	B00D6AT	0.9329427	Unknown	1247	7578	29039	1493	11194	32691	0.4464875	0.7517579	 	0.00628053	 	0		0.00		5662661016	R06C03
2famoz_3P	3P	0	256	B00D7MK	0.9420573	Unknown	1324	8268	32770	1722	13883	36018	0.4385631	0.7513589	 	0.00	0.00	0		0.00		5662661016	R06C04
13	13ncorr	0	257	B00D6B9	0.9381511	Unknown	1046	5435	22450	1322	8617	26354	0.4400763	0.7502677	 	0.007633588	 	0		0.00		5662661017	R06C01
16	16ncorr	0	258	B00D6BH	0.9368489	Unknown	1151	5969	24812	1568	10197	28239	0.441442	0.7513748	 	0.004864489	 	0		0.00		5662661017	R06C02
4	4ncorr	0	259	B00D6BO	0.9388021	Unknown	1483	8682	32712	2045	13635	36143	0.4429224	0.7516426	 	0.006934813	 	0		0.00		5662661017	R06C03
11	11ncorr	0	260	B00D6BX	0.9309896	Unknown	1071	6538	27443	1381	10841	31008	0.4473155	0.7521751	 	0.002097902	 	0		0.00		5662661017	R06C04
9	9ncorr	0	261	B00D6C4	0.9394531	Unknown	1098	5772	23271	1646	11557	29505	0.4444895	0.7515529	 	0.003465004	 	0		0.00		5662661059	R06C01
1	1ncorr	0	262	B00D6CC	0.9420573	Unknown	1401	6502	25391	2296	13914	34014	0.4387124	0.7493241	 	0.00552868	 	0		0.00		5662661059	R06C02
98	98ncorr	0	263	B00D6CM	0.9433594	Unknown	1145	6028	22917	1678	11424	30107	0.4327065	0.75049	 	 	 	0		0.00		5662661059	R06C03
7	7ncorr	0	264	B00D6CU	0.9381511	Unknown	1119	6166	24285	1631	11533	29877	0.4438748	0.7515529	 	0.004163775	 	0		0.00		5662661059	R06C04
15	15ncorr	0	265	B00D6AE	0.9459636	Unknown	1965	11322	36450	2092	13293	36537	0.4307034	0.748841	 	0.0006882313	 	0		0.00		5662661016	R07C01
11	11ncorr	0	266	B00D6AM	0.9388021	Unknown	1675	9206	32962	2284	15877	37815	0.444966	0.7516426	 	0.003467406	 	0		0.00		5662661016	R07C02
98	98ncorr	0	267	B00D6AU	0.9394531	Unknown	1431	8562	33538	1988	15549	38547	0.4453411	0.7509577	 	 	 	0		0.00		5662661016	R07C03
10	10ncorr	0	268	B00D6B3	0.9375	Unknown	997	6797	26094	1263	9457	29866	0.4405593	0.7503788	 	0.002083333	 	0		0.00		5662661016	R07C04
16	16ncorr	0	269	B00D6BA	0.9361979	Unknown	1251	6145	23340	1791	10905	28512	0.440989	0.7514639	 	0.003477051	 	0		0.00		5662661017	R07C01
12	12ncorr	0	270	B00D6BI	0.8287761	Unknown	1312	6976	24310	1688	10341	29170	0.3760964	0.6905388	 	0.0102121	 	0		0.00		5662661017	R07C02
1	1ncorr	0	271	B00D6BP	0.9309896	Unknown	1167	7831	29957	1503	11341	32709	0.4476632	0.7521752	 	0.005594406	 	0		0.00		5662661017	R07C03
6	6ncorr	0	272	B00D6BY	0.9355469	Unknown	1219	6932	26860	1618	10794	31444	0.4456275	0.7515529	 	0.005567154	 	0		0.00		5662661017	R07C04
6	6ncorr	0	273	B00D6C5	0.9446614	Unknown	1245	6147	24103	1980	12744	31788	0.4306117	0.7502677	 	0.005513439	 	0		0.00		5662661059	R07C01
11	11ncorr	0	274	B00D6CD	0.9355469	Unknown	1234	6057	24672	2054	13881	33859	0.4457116	0.7517579	 	0.003479471	 	0		0.00		5662661059	R07C02
6	6ncorr	0	275	B00D6CN	0.9401042	Unknown	1279	6674	25097	1790	12003	30806	0.439919	0.7514639	 	0.001385042	 	0		0.00		5662661059	R07C03
14	14ncorr	0	276	B00D6CV	0.9173177	Unknown	1104	5136	19972	1788	11273	28923	0.4104734	0.7329378	 	0.0007097232	 	0		0.00		5662661059	R07C04
1	1ncorr	0	277	B00D6AF	0.9420573	Unknown	1898	10907	39259	2500	17888	42748	0.4388213	0.7513748	 	0.003455425	 	0		0.00		5662661016	R08C01
3famoz_A4	A4	0	278	B00D7MG	0.9420573	Unknown	1604	9988	36253	2162	16616	40211	0.4380162	0.7513589	 	 	 	0		0.00		5662661016	R08C02
5	5ncorr	0	279	B00D6AV	0.9355469	Unknown	874	5599	22680	1150	8428	27410	0.4409485	0.7482695	 	0.005567154	 	0		0.00		5662661016	R08C03
9	9ncorr	0	280	B00D6B4	0.9361979	Unknown	1243	7748	32010	1855	14218	38196	0.4465071	0.7518603	 	0.004172462	 	0		0.00		5662661016	R08C04
98	98ncorr	0	281	B00D6BB	0.8177083	Unknown	1515	7761	25929	2002	11242	30502	0.3580062	0.6861092	 	 	 	0		0.00		5662661017	R08C01
10	10ncorr	0	282	B00D6BJ	0.9361979	Unknown	1144	6331	24745	1519	9941	29589	0.4474433	0.7514653	 	0.003477051	 	0		0.00		5662661017	R08C02
14	14ncorr	0	283	B00D6BQ	0.00	Unknown	0	0	0	0	0	0	NaN	NaN	 	 	 	0		0.00		5662661017	R08C03
9	9ncorr	0	284	B00D6BZ	0.9348958	Unknown	962	5651	22889	1342	9771	28259	0.4453931	0.748224	 	0.002785515	 	0		0.00		5662661017	R08C04
98	98ncorr	0	285	B00D6C6	0.9446614	Unknown	1362	8135	27630	1594	10503	30010	0.4388832	0.748841	 	 	 	0		0.00		5662661059	R08C01
8	8ncorr	0	286	B00D6CF	0.9433594	Unknown	1328	6971	26808	1904	12553	32746	0.4278872	0.75049	 	0.00621118	 	0		0.00		5662661059	R08C02
1	1ncorr	0	287	B00D6CO	0.9316406	Unknown	813	4621	20128	1247	9378	26175	0.4465268	0.75049	 	0.009084556	 	0		0.00		5662661059	R08C03
11	11ncorr	0	288	B00D6CW	0.9335938	Unknown	1085	6114	25744	1682	13147	33656	0.4381952	0.7514639	 	0.005578801	 	0		0.00		5662661059	R08C04
11	11ncorr	0	289	B00D6CX	0.9348958	Unknown	820	5096	23113	1356	11251	32803	0.4358109	0.7488573	 	0.006963789	 	0		0.00		5662661040	R01C01
10	11ncorr	0	290	B00D6DA	0.9355469	Unknown	944	4965	21111	1507	10016	30312	0.4435085	0.7482695	 	0.003479471	 	0		0.00		5662661040	R01C02
10	10ncorr	0	291	B00D6DI	0.9420573	Unknown	919	6372	25362	1558	12969	36633	0.441028	0.75049	 	0.006219765	 	0		0.00		5662661040	R01C03
12	12ncorr	0	292	B00D6DP	0.9375	Unknown	1207	6576	26154	1843	11496	35766	0.4384459	0.7506427	 	0.002083333	 	0		0.00		5662661040	R01C04
8	8ncorr	0	293	B00D6DX	0.9342448	Unknown	861	4741	21915	1369	9465	29547	0.4363734	0.75049	 	0.005574913	 	0		0.00		5662661019	R01C01
1	1ncorr	0	294	B00D6E5	0.9342448	Unknown	935	5416	21688	1317	8639	28278	0.4405929	0.7488737	 	0.002787456	 	0		0.00		5662661019	R01C02
16	16ncorr	0	295	B00D6EC	0.9361979	Unknown	986	6532	26508	1579	12449	36457	0.4476442	0.7506427	 	0.006954103	 	0		0.00		5662661019	R01C03
7	7ncorr	0	296	B00D6EK	0.9283854	Unknown	943	5579	25010	1239	9730	29675	0.4432065	0.7483567	 	0.005610098	 	0		0.00		5662661019	R01C04
12	12ncorr	0	297	B00D6ER	0.7545573	Unknown	193	722	3513	237	1144	5334	0.3170445	0.5887127	 	0.001725626	 	0		0.00		5662661042	R01C01
14	14ncorr	0	298	B00D6F1	0.9388021	Unknown	832	4163	18244	1354	8386	27176	0.4269837	0.7415105	 	0.006241331	 	0		0.00		5662661042	R01C02
16	16ncorr	0	299	B00D6F8	0.9238281	Unknown	544	3741	17046	822	7357	24483	0.412771	0.7282862	 	0.003523608	 	0		0.00		5662661042	R01C03
11	11ncorr	0	300	B00D6FG	0.9401042	Unknown	1119	6482	25356	1816	13270	36225	0.4346041	0.7506396	 	0.004155125	 	0		0.00		5662661042	R01C04
16	16ncorr	0	301	B00D6CZ	0.9348958	Unknown	1480	7920	29831	2438	16462	40484	0.4471378	0.751642	 	0.002785515	 	0		0.00		5662661040	R02C01
5	5ncorr	0	302	B00D6DB	0.9381511	Unknown	1365	7764	28482	2153	14378	39341	0.442633	0.7515529	 	0.0055517	 	0		0.00		5662661040	R02C02
3famoz_A4	A4	0	303	B00D7MG	0.9407552	Unknown	1277	8106	29963	2068	16389	40580	0.4428563	0.7513749	 	 	 	0		0.00		5662661040	R02C03
14	14ncorr	0	304	B00D6DQ	0.9355469	Unknown	1229	6428	28433	2022	14293	39949	0.4429256	0.7507953	 	0.004175365	 	0		0.00		5662661040	R02C04
15	15ncorr	0	305	B00D6DY	0.9322917	Unknown	1310	7509	29369	1866	13175	36953	0.4474978	0.7521748	 	0.005586592	 	0		0.00		5662661019	R02C01
12	12ncorr	0	306	B00D6E6	0.9388021	Unknown	1203	7728	27687	1906	13961	38123	0.4450747	0.7503788	 	0.008321775	 	0		0.00		5662661019	R02C02
15	15ncorr	0	307	B00D6ED	0.9388021	Unknown	1289	9170	33320	1634	13704	37957	0.4436721	0.7516426	 	0.002773925	 	0		0.00		5662661019	R02C03
14	14ncorr	0	308	B00D6EL	0.9355469	Unknown	1273	8347	32032	1923	15834	42218	0.4480394	0.7517579	 	0.004871259	 	0		0.00		5662661019	R02C04
14	14ncorr	0	309	B00D6ES	0.9459636	Unknown	1550	7379	28080	2534	15984	38746	0.4310887	0.748841	 	0.004817619	 	0		0.00		5662661042	R02C01
6	6ncorr	0	310	B00D6F2	0.9381511	Unknown	1530	7275	27872	2446	16017	39854	0.4418878	0.7513749	 	0.003469813	 	0		0.00		5662661042	R02C02
10	10ncorr	0	311	B00D6F9	0.9427083	Unknown	1294	8043	29382	1910	14642	38263	0.4454624	0.7497959	 	0.002762431	 	0		0.00		5662661042	R02C03
16	16ncorr	0	312	B00D6FH	0.9361979	Unknown	1247	6848	27873	2163	16713	40543	0.4430434	0.7513669	 	0.004867872	 	0		0.00		5662661042	R02C04
1	1ncorr	0	313	B00D6D0	0.9368489	Unknown	1358	7396	28370	2142	15292	38682	0.4443873	0.7513748	 	0.009034052	 	0		0.00		5662661040	R03C01
14	14ncorr	0	314	B00D6DC	0.9355469	Unknown	1298	7182	27883	1991	13555	37250	0.4412899	0.7515529	 	0.004871259	 	0		0.00		5662661040	R03C02
14	14ncorr	0	315	B00D6DJ	0.9414063	Unknown	1315	7139	28325	2191	15176	40302	0.4399289	0.7513669	 	0.004149378	 	0		0.00		5662661040	R03C03
7	7ncorr	0	316	B00D6DR	0.9335938	Unknown	1005	5988	25515	1581	12418	35150	0.4407253	0.7514639	 	0.00348675	 	0		0.00		5662661040	R03C04
10	10ncorr	0	317	B00D6DZ	0.9381511	Unknown	1249	7339	27363	1942	13745	36517	0.446436	0.7515529	 	0.003469813	 	0		0.00		5662661019	R03C01
5	5ncorr	0	318	B00D6E7	0.9361979	Unknown	1182	6903	27120	1951	14695	37637	0.4468363	0.7511064	 	0.003477051	 	0		0.00		5662661019	R03C02
1	1ncorr	0	319	B00D6EE	0.9361979	Unknown	1147	7642	29669	1784	14836	39137	0.4456946	0.7517449	 	0.009735744	 	0		0.00		5662661019	R03C03
5	5ncorr	0	320	B00D6EM	0.9368489	Unknown	1089	7325	29502	1688	13523	38058	0.4458295	0.7517322	 	0.0006949271	 	0		0.00		5662661019	R03C04
1	1ncorr	0	321	B00D6EU	0.9348958	Unknown	1247	6666	25943	2073	13887	36225	0.4453391	0.7514639	 	0.005571031	 	0		0.00		5662661042	R03C01
2	2ncorr	0	322	B00D6F3	0.9381511	Unknown	1123	6359	23736	1710	12052	33904	0.4439107	0.7513589	 	0.003469813	 	0		0.00		5662661042	R03C02
11	11ncorr	0	323	B00D6FA	0.9401042	Unknown	1267	7334	28409	2083	16052	40382	0.4428028	0.7511296	 	0.007617728	 	0		0.00		5662661042	R03C03
7	7ncorr	0	324	B00D6FI	0.9290364	Unknown	1183	7138	26287	1638	12013	34181	0.4460221	0.7517322	 	0.002803083	 	0		0.00		5662661042	R03C04
1	1ncorr	0	325	B00D6D1	0.9414063	Unknown	1029	6544	27278	1733	14626	39579	0.441013	0.7506427	 	0.007607192	 	0		0.00		5662661040	R04C01
12	12ncorr	0	326	B00D6DD	0.9381511	Unknown	969	6680	25605	1459	11827	34516	0.4435394	0.7513749	 	0.0055517	 	0		0.00		5662661040	R04C02
